Date,Year,Month,SN,SN_clean,StdDev,Observations,Provisional
2015-06-01,2015,6,66.5,66.5,6.3,826,1
2015-07-01,2015,7,65.8,65.8,5.7,977,1
2015-08-01,2015,8,64.4,64.4,5.2,892,1
2015-09-01,2015,9,78.6,78.6,6.4,862,1
2015-10-01,2015,10,63.6,63.6,5.4,662,1
2015-11-01,2015,11,62.2,62.2,5.2,622,1
2015-12-01,2015,12,58.0,58.0,5.4,704,1
2016-01-01,2016,1,57.0,57.0,4.7,634,1
2016-02-01,2016,2,56.4,56.4,5.1,662,1
2016-03-01,2016,3,54.1,54.1,4.9,873,1
2016-04-01,2016,4,37.9,37.9,3.5,865,1
2016-05-01,2016,5,51.5,51.5,4.7,878,1
2016-06-01,2016,6,20.5,20.5,2.0,942,1
2016-07-01,2016,7,32.4,32.4,3.8,1025,1
2016-08-01,2016,8,50.2,50.2,4.5,1067,1
2016-09-01,2016,9,44.6,44.6,3.8,900,1
2016-10-01,2016,10,33.4,33.4,3.1,782,1
2016-11-01,2016,11,21.4,21.4,2.6,689,1
2016-12-01,2016,12,18.5,18.5,2.4,623,1
2017-01-01,2017,1,26.1,26.1,2.5,830,1
2017-02-01,2017,2,26.4,26.4,3.7,542,1
2017-03-01,2017,3,17.7,17.7,2.6,1011,1
2017-04-01,2017,4,32.3,32.3,3.7,920,1
2017-05-01,2017,5,18.9,18.9,1.8,1101,1
2017-06-01,2017,6,19.2,19.2,1.4,1136,1
2017-07-01,2017,7,17.8,17.8,2.6,1093,1
2017-08-01,2017,8,32.6,32.6,2.9,1002,1
2017-09-01,2017,9,43.7,43.7,4.1,973,1
2017-10-01,2017,10,13.2,13.2,1.0,1125,1
2017-11-01,2017,11,5.7,5.7,0.5,997,1
2017-12-01,2017,12,8.2,8.2,1.2,714,1
2018-01-01,2018,1,6.8,6.8,1.5,701,1
2018-02-01,2018,2,10.7,10.7,1.1,917,1
2018-03-01,2018,3,2.5,2.5,0.4,1081,1
2018-04-01,2018,4,8.9,8.9,1.3,996,1
2018-05-01,2018,5,13.1,13.1,1.6,1234,1
2018-06-01,2018,6,15.6,15.6,1.6,1070,1
2018-07-01,2018,7,1.6,1.6,0.6,1438,1
2018-08-01,2018,8,8.7,8.7,1.0,1297,1
2018-09-01,2018,9,3.3,3.3,0.6,1223,1
2018-10-01,2018,10,4.9,4.9,1.2,1097,1
2018-11-01,2018,11,4.9,4.9,0.6,771,1
2018-12-01,2018,12,3.1,3.1,0.5,786,1
2019-01-01,2019,1,7.7,7.7,0.8,841,1
2019-02-01,2019,2,0.8,0.8,0.1,1042,1
2019-03-01,2019,3,9.4,9.4,1.0,995,1
2019-04-01,2019,4,9.1,9.1,0.7,1039,1
2019-05-01,2019,5,9.9,9.9,0.7,1159,1
2019-06-01,2019,6,1.2,1.2,0.7,1273,1
2019-07-01,2019,7,0.9,0.9,0.2,1214,1
2019-08-01,2019,8,0.5,0.5,0.1,1344,1
2019-09-01,2019,9,1.1,1.1,0.3,1225,1
2019-10-01,2019,10,0.4,0.4,0.1,1065,1
2019-11-01,2019,11,0.5,0.5,0.1,832,1
2019-12-01,2019,12,1.5,1.5,0.5,855,1
2020-01-01,2020,1,6.2,6.2,0.7,795,1
2020-02-01,2020,2,0.2,0.2,0.1,967,1
2020-03-01,2020,3,1.5,1.5,0.1,1055,1
2020-04-01,2020,4,5.2,5.2,0.6,1234,1
2020-05-01,2020,5,0.2,0.2,0.1,1363,1
2020-06-01,2020,6,5.8,5.8,0.6,1196,1
2020-07-01,2020,7,6.1,6.1,3.7,1548,1
2020-08-01,2020,8,7.5,7.5,4.1,1587,1
2020-09-01,2020,9,0.6,0.6,2.2,1244,1
2020-10-01,2020,10,14.6,14.6,7.4,1215,1
2020-11-01,2020,11,34.5,34.5,8.1,1238,1
2020-12-01,2020,12,23.1,23.1,6.0,998,1
2021-01-01,2021,1,10.4,10.4,5.9,1036,1
2021-02-01,2021,2,8.2,8.2,4.3,1122,1
2021-03-01,2021,3,17.2,17.2,6.2,1322,1
2021-04-01,2021,4,24.5,24.5,6.9,1441,1
2021-05-01,2021,5,21.2,21.2,5.5,1411,1
2021-06-01,2021,6,25.0,25.0,5.7,1411,1
2021-07-01,2021,7,34.3,34.3,9.1,1424,1
2021-08-01,2021,8,22.0,22.0,7.9,1447,1
2021-09-01,2021,9,51.3,51.3,9.6,1361,1
2021-10-01,2021,10,37.4,37.4,8.7,1347,1
2021-11-01,2021,11,34.8,34.8,7.0,1066,1
2021-12-01,2021,12,67.5,67.5,15.6,845,1
2022-01-01,2022,1,55.3,55.3,11.2,1176,1
2022-02-01,2022,2,60.9,60.9,11.1,1146,1
2022-03-01,2022,3,78.6,78.6,14.0,1413,1
2022-04-01,2022,4,84.0,84.0,15.3,1376,1
2022-05-01,2022,5,96.5,96.5,16.3,1401,1
2022-06-01,2022,6,70.3,70.3,13.2,1403,1
2022-07-01,2022,7,91.4,91.4,12.2,1487,1
2022-08-01,2022,8,74.6,74.6,11.3,1470,1
2022-09-01,2022,9,96.0,96.0,16.3,1264,1
2022-10-01,2022,10,95.5,95.5,16.0,1215,1
2022-11-01,2022,11,80.5,80.5,16.2,1047,1
2022-12-01,2022,12,112.8,112.8,16.6,860,1
2023-01-01,2023,1,144.4,144.4,29.4,968,1
2023-02-01,2023,2,111.3,111.3,20.7,1014,1
2023-03-01,2023,3,123.3,123.3,17.9,1081,1
2023-04-01,2023,4,97.6,97.6,18.0,1132,1
2023-05-01,2023,5,137.4,137.4,19.6,1240,1
2023-06-01,2023,6,160.5,160.5,20.0,1248,1
2023-07-01,2023,7,160.0,160.0,18.2,1278,1
2023-08-01,2023,8,114.8,114.8,15.0,1247,1
2023-09-01,2023,9,134.2,134.2,18.3,1261,1
2023-10-01,2023,10,99.9,99.9,16.2,1104,1
2023-11-01,2023,11,107.1,107.1,16.9,928,1
2023-12-01,2023,12,113.5,113.5,17.7,785,1
2024-01-01,2024,1,126.0,126.0,19.8,890,1
2024-02-01,2024,2,123.0,123.0,21.7,806,1
2024-03-01,2024,3,103.7,103.7,16.6,1071,1
2024-04-01,2024,4,137.0,137.0,22.1,1094,1
2024-05-01,2024,5,172.1,172.1,23.1,1215,1
2024-06-01,2024,6,164.1,164.1,21.4,1186,1
2024-07-01,2024,7,196.8,196.8,24.7,1218,1
2024-08-01,2024,8,216.0,216.0,24.5,1279,1
2024-09-01,2024,9,141.1,141.1,19.5,1047,1
2024-10-01,2024,10,165.8,165.8,23.4,1013,1
2024-11-01,2024,11,154.1,154.1,21.2,793,1
2024-12-01,2024,12,154.6,154.6,24.0,653,1
2025-01-01,2025,1,137.0,137.0,23.1,772,1
2025-02-01,2025,2,155.7,155.7,23.6,791,1
2025-03-01,2025,3,134.2,134.2,20.9,1136,1
2025-04-01,2025,4,141.4,141.4,17.7,1199,1
2025-05-01,2025,5,78.5,78.5,10.9,1225,1
2025-06-01,2025,6,114.6,114.6,15.0,1231,1
2025-07-01,2025,7,125.9,125.9,16.7,1278,1
2025-08-01,2025,8,133.7,133.7,18.3,1248,1
2025-09-01,2025,9,129.7,129.7,15.5,1046,1
2025-10-01,2025,10,114.8,114.8,17.2,929,1
2025-11-01,2025,11,91.7,91.7,13.7,882,1
2025-12-01,2025,12,124.2,124.2,21.3,736,1
2026-01-01,2026,1,112.5,112.5,22.1,666,0
2026-02-01,2026,2,78.2,78.2,14.2,757,0
2026-03-01,2026,3,85.9,85.9,12.7,1202,0
2026-04-01,2026,4,79.3,79.3,11.4,1159,0
2026-05-01,2026,5,101.4,101.4,14.8,1130,0
